Gene_A	Gene_B	correlation
AT1G03110	AT5G14050	0.6019130122826053
AT1G72140	AT3G15380	0.6018952384831211
AT1G49410	AT5G08040	0.6018852130635522
AT3G62100	AT5G61380	0.6018561005192169
AT1G56050	AT4G34020	0.6018528394467982
AT1G60620	AT2G03820	0.6018394711295709
AT1G62410	AT3G11250	0.6018153422722095
AT1G22860	AT4G19640	0.6018138561125134
AT1G15980	AT2G01590	0.6018111448042585
AT1G71840	AT3G23620	0.6017977507387724
AT1G22780	AT5G09510	0.6017813091771725
AT1G52930	AT2G34890	0.6017686883121289
AT1G44575	AT5G64040	0.6017650263140515
AT1G53930	AT1G55970	0.6017595187464195
AT1G31660	AT1G33850	0.6016339698152864
AT1G25350	AT1G69620	0.6016306862314469
AT1G59990	AT2G23930	0.6016057054109982
AT1G49040	AT5G58410	0.6015968851420043
AT1G08360	AT4G25740	0.6015902111224565
AT1G30630	AT2G36900	0.6015896941680909
AT1G62160	AT2G21130	0.6015766924355926
AT1G13120	AT5G51200	0.60156005470198
AT1G08130	AT2G41460	0.6015585590437281
AT1G04170	AT5G20890	0.6015549654084582
AT1G60620	AT4G20320	0.6015454120351905
AT1G21160	AT1G33850	0.6015375325712621
AT1G53930	AT3G08700	0.601517093589311
AT1G62940	AT5G48930	0.6014997657690335
AT1G01100	AT1G18540	0.6014898900649103
AT1G31817	AT3G14600	0.6014687470335108
AT1G42440	AT2G27200	0.6014666541510267
AT1G47220	AT2G37560	0.6014036557349098
AT1G49350	AT4G28706	0.6013961404728414
AT1G12960	AT1G26910	0.6013856809445589
AT1G06380	AT5G01230	0.6013807582541733
AT1G04480	AT3G25520	0.6013665522020678
AT1G52300	AT2G39390	0.6013628310438384
AT1G27400	AT2G36170	0.6013244603461579
AT1G07350	AT4G16680	0.6013176269853469
AT1G04230	AT1G69070	0.6012690754345322
AT1G70700	AT1G72450	0.6012577224252421
AT1G49400	AT4G15000	0.601255690389115
AT1G04130	AT5G52640	0.6012276969076187
AT1G18660	AT5G37900	0.6012124384764155
AT1G36730	AT5G23740	0.6012065490372277
AT1G48030	AT4G16155	0.6011824266624554
AT1G68010	AT1G71500	0.6011668406211857
AT1G33850	AT5G35680	0.6011583418224221
AT1G06720	AT1G14300	0.6011451236197682
AT1G03110	AT1G15440	0.6011306766891705
AT3G10640	AT5G01540	0.6011038266701968
AT1G63780	AT4G27490	0.601088688967759
AT1G13320	AT2G42740	0.6010739964168677
AT1G51310	AT2G13440	0.6010668155478953
AT1G16030	AT4G24820	0.6010499837176626
AT1G48520	AT4G17300	0.6010348091463713
AT1G52220	AT3G04790	0.60101927064809
AT1G25260	AT5G58420	0.6009967859145042
AT1G65520	AT5G43280	0.6009887675149895
AT1G78670	AT5G14590	0.6009806259490443
AT1G73230	AT5G07090	0.6009676558371334
AT1G35720	AT4G29440	0.6009662219030385
AT1G12900	AT4G18480	0.6009630615099387
AT1G67220	AT4G21710	0.6009549129403426
AT1G76810	AT4G10450	0.6009473875564257
AT1G77940	AT3G62870	0.6009445910573187
AT1G05990	AT4G33330	0.6009064559504839
AT1G23190	AT5G63680	0.6008878209436924
AT1G17690	AT5G43720	0.6008791083153353
AT1G07770	AT1G08360	0.6008789007637335
AT1G01940	AT4G20440	0.6008571935134664
AT1G67300	AT3G45720	0.6008071419807612
AT1G53690	AT5G17660	0.6007941233933362
AT1G75850	AT5G53530	0.6007931244205988
AT1G10730	AT1G69870	0.6007864414039505
AT1G08060	AT1G77300	0.6007803844383901
AT1G69670	AT1G71230	0.6007785278407116
AT1G65930	AT4G29130	0.6007373328737513
AT1G22780	AT5G03940	0.6007264892259887
AT1G75510	AT3G49430	0.6007202825143211
AT1G77000	AT4G17410	0.6006893712558832
AT1G12900	AT4G26520	0.6006608914646171
AT1G48850	AT3G29200	0.600656051089227
AT1G28960	AT1G68760	0.6006440388347216
AT1G47210	AT3G07550	0.600637109748894
AT1G09170	AT5G02370	0.6006342896496148
AT1G02305	AT5G60360	0.600606975716607
AT1G78510	AT3G56290	0.6005894787170943
AT1G47220	AT4G38630	0.6005830752510317
AT1G60080	AT3G07750	0.6005778258845206
AT1G51060	AT5G59870	0.6005621115721519
AT1G11860	AT1G15700	0.6005185666123336
AT1G04480	AT2G20450	0.6004895992736873
AT1G77680	AT3G61620	0.6004391976931837
AT1G27650	AT3G04680	0.600423475201157
AT1G55180	AT5G07920	0.6004114476849197
AT1G77670	AT3G53580	0.6004083840458212
AT1G76810	AT2G27710	0.6004029934676978
AT1G55670	AT3G26650	0.6003273323663006
AT1G11910	AT1G62810	0.6003218045555991
AT1G71500	AT4G09650	0.6003193125275119
AT1G32990	AT4G15000	0.6003175656146522
AT1G35680	AT3G03070	0.6002747451828907
AT1G33520	AT5G09920	0.6002563019618129
AT1G14400	AT2G26135	0.6002368916348837
AT1G68090	AT5G09550	0.6002137434120167
AT1G43890	AT5G47200	0.6002034767742733
AT1G77840	AT2G32060	0.6001893388517617
AT1G48130	AT5G66150	0.6001886452901792
AT1G45050	AT2G22010	0.6001752560987149
AT1G74960	AT4G31050	0.60017210231785
AT1G15050	AT4G32280	0.6001354298918239
AT1G61580	AT2G27530	0.6001020145572286
AT1G75690	AT3G51510	0.6001019426962587
AT1G21410	AT3G58040	0.6000825657854436
AT1G02840	AT2G17870	0.6000726620739777
AT1G15810	AT2G33370	0.6000174601402569
AT1G77940	AT4G09800	0.6000014275737658
AT1G03360	AT2G46230	0.5999869070335194
AT1G66750	AT3G09100	0.5999827615461418
AT1G18070	AT2G40010	0.599980475792267
AT1G77720	AT5G55230	0.599950673641969
AT1G54340	AT4G38740	0.5999455059744526
AT1G47250	AT4G24820	0.5999334504903101
AT1G04230	AT2G29540	0.5999197320606694
AT1G14650	AT5G12190	0.5999104700390387
AT1G44110	AT1G64520	0.5998966630338968
AT1G04730	AT5G37630	0.5998957337632921
AT1G77940	AT2G43460	0.5998809813142136
AT1G12400	AT2G24490	0.5998721770657629
AT1G72440	AT5G08610	0.5998563865525588
AT1G08560	AT4G32830	0.5998045328839035
AT1G66620	AT5G62540	0.599800120053766
AT1G23280	AT2G48100	0.599794654276723
AT1G02840	AT3G62310	0.599777773954222
AT1G56070	AT4G31985	0.5997708019548911
AT1G07320	AT5G51610	0.5997651154339797
AT1G19580	AT2G42210	0.5997568771438866
AT1G52280	AT2G21880	0.5997524439109692
AT1G53930	AT4G11420	0.5997421057626185
AT4G18710	AT4G35230	0.599695710695478
AT1G60850	AT4G15770	0.599678012634386
AT1G14620	AT2G18400	0.5996704325066886
AT3G09840	AT4G29040	0.5996690409504852
AT1G15250	AT3G04840	0.5996520582369931
AT1G77760	AT5G44340	0.5996366081937626
AT1G52930	AT5G23300	0.5996081707525194
AT1G32990	AT1G48350	0.5996000378571885
AT1G12400	AT4G31720	0.5995865565461628
AT1G22410	AT1G69370	0.5995854075552433
AT1G07770	AT3G62870	0.5995743443660554
AT1G30380	AT2G30570	0.5995709296835285
AT1G25260	AT5G08610	0.5995401228886152
AT1G03310	AT1G70730	0.5995293990033924
AT1G67623	AT3G28730	0.5995036300261121
AT1G26630	AT2G33800	0.5994997531235491
AT1G60080	AT2G17250	0.5994839161299479
AT1G59760	AT3G16810	0.5994743233611929
AT1G71860	AT2G43790	0.5994523540154516
AT1G21640	AT2G02810	0.5994508463634264
AT1G21410	AT3G06140	0.5994483189304457
AT1G12530	AT5G42400	0.599425524470916
AT1G77750	AT3G12370	0.5994146822387668
AT1G04560	AT2G21490	0.5993916133224273
AT1G02780	AT1G77750	0.5993893938721461
AT1G59760	AT3G56330	0.5993836609852762
AT1G06530	AT5G12390	0.5993556729950567
AT1G76150	AT5G27600	0.5993553487128832
AT1G60850	AT2G03820	0.5993329803913364
AT1G27990	AT1G80090	0.5993157960485721
AT1G65930	AT2G01270	0.5992612651272253
AT1G77000	AT2G16920	0.5992368278534959
AT1G33390	AT1G59760	0.5992233652770458
AT1G44000	AT3G44880	0.5992120192254284
AT1G34220	AT5G44340	0.5992106423275535
AT1G43670	AT3G01850	0.5992067793469287
AT2G04040	AT4G23010	0.5992046741725509
AT1G23740	AT3G08010	0.5991866428690387
AT1G69620	AT5G02870	0.599170582117121
AT1G59980	AT5G57090	0.5991544291631392
AT1G50490	AT5G64920	0.5991144281535076
AT1G49620	AT1G70210	0.599101635623223
AT1G64010	AT3G56070	0.599094616134562
AT1G55480	AT1G64680	0.5990596325786071
AT1G33475	AT5G26980	0.5990488197162003
AT1G17560	AT3G25920	0.599045017381653
AT1G25490	AT2G24050	0.5990257150810959
AT1G78660	AT4G26520	0.5990055784228571
AT1G09340	AT3G61870	0.5989974511336692
AT1G08360	AT2G20450	0.598992086101685
AT1G64880	AT5G26830	0.5989856740098299
AT1G50300	AT5G04430	0.598954755836656
AT1G63800	AT4G10180	0.5989490809383509
AT1G53980	AT1G77300	0.5989465163779181
AT1G33390	AT1G50920	0.5989163010255623
AT1G04480	AT2G27710	0.5989139758973415
AT1G49760	AT1G54270	0.5989110319727667
AT1G53690	AT5G63670	0.5988776627503557
AT1G48900	AT3G49010	0.5988649974241315
AT1G64880	AT3G49010	0.5988631275840655
AT1G28490	AT2G38020	0.5988422961486185
AT1G48050	AT3G05210	0.5988105237627278
AT1G22170	AT5G53940	0.5988056737126117
AT1G63980	AT5G48240	0.5987496498556045
AT1G22450	AT5G47030	0.5987484801322609
AT1G32200	AT2G05990	0.5987456626487297
AT1G47710	AT1G75990	0.5987405315098668
AT1G78680	AT3G55260	0.5987190604706627
AT1G11610	AT2G30750	0.5987180216812583
AT1G27400	AT5G14320	0.5987071258769289
AT1G27400	AT5G02870	0.5987050907477723
AT1G76810	AT5G39740	0.5986982213363495
AT1G29150	AT2G32730	0.5986739649841293
AT1G76810	AT2G21580	0.5986733119886455
AT1G17100	AT3G56310	0.5986604817867662
AT1G53930	AT5G06000	0.598653305837793
AT1G50920	AT5G08610	0.598640486555513
AT1G31817	AT3G46040	0.5985995603062664
AT1G26130	AT1G27080	0.5985987939426994
AT1G78630	AT5G03940	0.5985892761191787
AT1G16470	AT3G58570	0.5985857904737212
AT1G63020	AT5G20420	0.598576025217059
AT1G02780	AT2G01250	0.5985644448747457
AT1G73630	AT2G03410	0.5985608928285497
AT1G14320	AT1G71840	0.5985552287700797
AT1G52300	AT4G29430	0.5985200265772151
AT1G60850	AT3G03600	0.5984831778696112
AT1G75350	AT5G30510	0.5984816910596228
AT1G12960	AT1G25260	0.5984808472787159
AT1G43190	AT3G54230	0.5984796243519993
AT4G37870	AT5G03240	0.5984738457535923
AT3G55480	AT3G57870	0.5984523630006305
AT1G76860	AT2G23930	0.5984363066141345
AT1G18090	AT1G65470	0.5983969204317139
AT1G24620	AT4G34870	0.5983730704909244
AT1G78660	AT5G07830	0.5983681368737971
AT1G48830	AT1G69620	0.5983677711404906
AT1G28395	AT3G44590	0.5983526519387317
AT1G04970	AT1G78450	0.5983078966682605
AT1G29310	AT3G18130	0.5983073044506613
AT1G04810	AT2G39760	0.5982945183152417
AT1G02690	AT3G15540	0.598286912997265
AT1G48420	AT5G26600	0.5982772311317479
AT1G20340	AT1G60950	0.5982750300504214
AT1G31812	AT5G12860	0.5982542724615237
AT1G37130	AT5G61540	0.5982216390845141
AT1G02580	AT5G24330	0.598217738532472
AT1G48630	AT2G32060	0.5981892497298416
AT1G08360	AT3G17465	0.5981840409331485
AT1G02780	AT3G05560	0.5981612960535884
AT1G28060	AT4G30220	0.5981530062773958
AT1G25490	AT5G58420	0.5981438480697288
AT1G15250	AT4G00100	0.598124574295861
AT1G33850	AT5G15750	0.5981209414084094
AT1G58230	AT2G26390	0.5980925055012273
AT1G24180	AT2G44350	0.598083119586137
AT1G15820	AT1G55670	0.598076897780934
AT1G31817	AT5G28060	0.5980737231115667
AT1G21580	AT1G36160	0.5980521569740368
AT1G65700	AT4G24270	0.59805207646198
AT1G05510	AT1G29680	0.5980397649938166
AT1G19520	AT3G21540	0.5980339712335093
AT1G22780	AT3G05560	0.598031307338545
AT1G53690	AT2G29570	0.5980293259484257
AT1G09020	AT3G50500	0.5980244300504041
AT1G62810	AT4G27260	0.5980174019839789
AT1G15930	AT4G00810	0.598005061484794
AT1G77750	AT4G14320	0.5979746097437848
AT1G27400	AT4G33865	0.5979682362853029
AT1G55450	AT3G50950	0.5979645489415407
AT3G23610	AT5G05700	0.5979495313912075
AT1G18540	AT3G58700	0.5979378781305449
AT1G34360	AT1G72370	0.5979155351321543
AT1G33970	AT2G47600	0.5979065204290877
AT1G07320	AT2G07715	0.5978857967806452
AT1G15700	AT3G50820	0.5978620435903587
AT1G18080	AT4G31700	0.5978587710106341
AT1G42970	AT1G71500	0.597853000761352
AT1G48630	AT5G46160	0.5978230985357128
AT1G07830	AT3G20000	0.5978189687002906
AT1G69070	AT2G34357	0.5977724370593219
AT1G66070	AT2G27530	0.5977492187234653
AT1G07130	AT3G27060	0.5977441258518468
AT1G67430	AT2G23350	0.5977414629651531
AT1G49400	AT4G26230	0.5977244475052704
AT1G67430	AT2G19730	0.5977202502725569
AT1G78650	AT3G11910	0.5977193411005393
AT1G43190	AT2G37340	0.5977117869794921
AT1G24735	AT1G80820	0.5976733895681362
AT1G16280	AT3G06980	0.597652324498939
AT1G25260	AT3G02560	0.5976522296784904
AT1G09170	AT1G79990	0.597610384564369
AT1G24706	AT5G09860	0.5975986435341609
AT1G70580	AT3G25530	0.5975971018267983
AT1G78630	AT5G40950	0.5975967051583243
AT1G67120	AT3G51800	0.597592140389154
AT1G32610	AT2G42140	0.5975737941770388
AT1G33040	AT4G25740	0.5975692764232647
AT1G03110	AT1G52930	0.5975639750315793
AT1G07070	AT1G66580	0.5975583345335663
AT1G59760	AT5G14050	0.597557201608361
AT1G10490	AT4G30996	0.5975030783980364
AT1G12900	AT5G46110	0.5974984878987063
AT1G18040	AT4G21100	0.5974579246844602
AT1G08270	AT4G29440	0.5974537186283593
AT1G26530	AT5G11240	0.5974326333260094
AT1G66310	AT4G02310	0.5974296105771892
AT1G67300	AT2G38410	0.5974188084098099
AT1G24620	AT3G53230	0.5974112972857376
AT1G25260	AT2G19750	0.5973906892979854
AT2G43750	AT3G13110	0.5973549285693612
AT1G16280	AT4G31520	0.5973445569214532
AT1G05190	AT4G17560	0.5973108565833646
AT2G27040	AT5G04290	0.5972937778119409
AT1G24510	AT1G49410	0.5972897855041535
AT1G33410	AT4G32910	0.5972740281031781
AT1G75350	AT4G01150	0.5972706778922783
AT1G73630	AT3G09440	0.597266543507684
AT1G11870	AT4G04350	0.5972306021092088
AT1G67300	AT3G53960	0.5972266680301187
AT1G56070	AT5G23900	0.5972132295598477
AT1G77720	AT3G60840	0.5972040085109126
AT1G69523	AT4G26530	0.5971993217676513
AT1G06720	AT2G27200	0.5971876201808453
AT1G65430	AT5G01980	0.5971851084578363
AT1G07830	AT3G18760	0.5971761493196931
AT1G67320	AT5G41880	0.5971550933346084
AT1G66750	AT2G24490	0.5971354663428042
AT1G13980	AT4G00800	0.5971160468299739
AT1G51690	AT5G44090	0.5971055104082391
AT1G07270	AT1G29630	0.59706603387647
AT1G67320	AT2G42120	0.5970651397675275
AT1G64030	AT4G18790	0.597061315739141
AT1G47260	AT5G08530	0.5970428304085287
AT1G76400	AT2G35520	0.5970376168611804
AT1G48830	AT5G64670	0.5970204773108925
AT1G27080	AT3G16180	0.5969768517071393
AT1G12960	AT5G15610	0.5969664574251142
AT1G20580	AT3G07590	0.5969421856822664
AT1G61580	AT5G08180	0.5969173347264674
AT1G64960	AT2G38810	0.5968910985116611
AT1G70660	AT5G37930	0.5968819984823308
AT1G32990	AT1G62750	0.5968722967889687
AT1G48160	AT4G15000	0.59684770547274
AT1G74270	AT5G51610	0.596833640404042
AT1G16970	AT5G23540	0.5968115234688796
AT1G33390	AT2G22400	0.5968017603286587
AT1G23410	AT5G06600	0.596777469794831
AT1G08410	AT2G34570	0.5967746850881368
AT1G36730	AT3G04770	0.5967721134254785
AT1G11240	AT2G43650	0.5967674768094243
AT1G78720	AT2G16595	0.5967620319346987
AT1G77940	AT3G48930	0.5967542359555821
AT1G12960	AT3G61110	0.5967469804883416
AT1G27450	AT5G08180	0.5967428465087651
AT1G32990	AT1G78630	0.5967409145889007
AT1G50920	AT2G34357	0.5967384753510768
AT1G16920	AT4G24490	0.5967372013547368
AT3G10640	AT3G56950	0.5967355082566391
AT1G33850	AT5G47880	0.596735106231796
AT1G07770	AT3G03600	0.5967156101703923
AT1G18370	AT3G51280	0.5966795160390407
AT1G32090	AT1G69870	0.5966651597115753
AT1G60080	AT2G25355	0.5966527687727854
AT1G04480	AT4G31985	0.596642532599266
AT1G27590	AT4G16265	0.596638958467553
AT1G09420	AT2G21170	0.5966360758259336
AT1G22710	AT2G02860	0.5966349831776828
AT1G18080	AT3G26650	0.596589022175915
AT1G53690	AT3G04680	0.5965542799168312
AT1G15250	AT1G15810	0.5965261085058954
AT1G13160	AT5G19820	0.5965213484507392
AT1G22780	AT2G04630	0.5965127603463066
AT3G23400	AT5G43980	0.5965050797215157
AT1G66580	AT3G19760	0.5964996486598773
AT1G25260	AT3G05560	0.5964827106920855
AT1G05200	AT3G07520	0.596481221835256
AT1G56450	AT2G42880	0.5964698427370348
AT1G52300	AT3G53020	0.5964689476382731
AT3G48090	AT4G37460	0.596452642451946
AT1G75200	AT3G49080	0.5964511453052673
AT1G43860	AT1G63780	0.5964216765083216
AT1G06960	AT5G53180	0.5964195045635418
AT1G22840	AT2G01090	0.5963953604134469
AT1G12960	AT3G10090	0.5963748260376304
AT1G08060	AT2G25170	0.5963721154812901
AT1G10030	AT4G22756	0.5963646313258824
AT1G08360	AT4G34670	0.5963454258193793
AT1G69500	AT3G11980	0.5963206657233322
AT2G24765	AT5G66030	0.5963164678116069
AT1G48900	AT3G05560	0.5963153461826822
AT3G57870	AT5G66140	0.5962944799769938
AT1G75230	AT3G50880	0.5962920243243977
AT1G73230	AT4G26230	0.5962822312467944
AT1G49760	AT3G14010	0.5962801759755603
AT1G65930	AT1G70730	0.5962431077088004
AT1G15020	AT5G07830	0.5962296996481528
AT1G14320	AT3G58700	0.5962240551302682
AT1G11790	AT2G17630	0.5962172755061192
AT1G21160	AT3G22860	0.5962037278661102
AT1G75670	AT3G56510	0.5962008017665551
AT1G21380	AT1G26130	0.5961785485977085
AT1G18500	AT2G13560	0.5961735317832026
AT1G09210	AT4G21150	0.5961730172609302
AT1G03110	AT5G20600	0.596158989502381
AT3G60600	AT5G16150	0.5961479777484525
AT1G77440	AT4G24820	0.5961446155992157
AT1G25350	AT4G31700	0.5961170129402078
AT1G77750	AT3G54210	0.5960938091168745
AT1G66580	AT2G36620	0.5960818341090126
AT1G77760	AT3G56090	0.596081190524305
AT3G46580	AT5G57180	0.5960775506578535
AT1G67740	AT5G64040	0.5960484813199403
AT1G52930	AT5G41970	0.5960477365810989
AT1G18080	AT3G29130	0.5960407482861688
AT1G12800	AT5G40950	0.5960374418601171
AT1G01620	AT2G41490	0.5960287406391601
AT1G70310	AT4G38800	0.5960098833490107
AT1G77940	AT4G00810	0.5959982313265022
AT1G05055	AT3G28730	0.5959923942731941
AT1G29940	AT3G56330	0.5959864671724739
AT1G62320	AT3G48890	0.595962830161046
AT1G26800	AT2G30110	0.5959609216330114
AT1G32920	AT1G76650	0.5959348851428959
AT1G47210	AT1G80370	0.5959218305304977
AT1G14650	AT4G12600	0.595912615675861
AT1G67930	AT5G05760	0.5959076856556503
AT1G72370	AT1G80620	0.5959026338114761
AT1G35680	AT3G62910	0.5958780769055776
AT1G37130	AT4G32570	0.5958763133716777
AT1G26910	AT1G66580	0.595865100909879
AT1G11970	AT2G18600	0.5958629210201262
AT1G66580	AT5G20290	0.5958260846827657
AT1G11680	AT1G50430	0.5958259823104207
AT1G49760	AT1G71770	0.59581554125598
AT1G08840	AT3G51700	0.5957996738195117
AT1G64880	AT5G20290	0.5957812205622569
AT1G26880	AT2G36620	0.5957459187583798
AT1G55530	AT5G25560	0.5957334296412409
AT1G66070	AT5G48760	0.5957284664780681
AT1G29150	AT1G51710	0.5957209039278788
AT1G13950	AT3G13120	0.5957106188645183
AT1G53980	AT4G08140	0.5957012900281666
AT1G15880	AT1G26670	0.5956769357262742
AT1G63780	AT2G47790	0.5956752469972009
AT1G51450	AT3G16830	0.5956659231828171
AT1G31910	AT4G15560	0.5956647554239812
AT1G28320	AT5G62790	0.5956544401611852
AT1G32470	AT5G09660	0.5956372161091271
AT1G17690	AT5G61330	0.5956335301376163
AT4G19020	AT5G55160	0.5956230716845485
AT1G32470	AT5G46420	0.595564692539628
AT1G04270	AT2G42740	0.5955359395318329
AT1G04510	AT3G11960	0.5955334464733958
AT1G75950	AT2G42620	0.5955247398731226
AT1G17880	AT3G05560	0.5955247306106646
AT1G06570	AT2G30970	0.5955102778113072
AT1G74270	AT2G19720	0.5954925409237339
AT2G01950	AT5G05700	0.5954633417874702
AT1G56070	AT4G13170	0.5954622116482396
AT1G73630	AT3G25960	0.5954541056876853
AT1G77840	AT4G11420	0.5954305777895579
AT1G78630	AT2G37600	0.5954212971371916
AT1G63160	AT1G66750	0.5954128651633277
AT1G65700	AT3G11500	0.5954002590833234
AT1G04270	AT5G15520	0.5953987993005929
AT1G51900	AT3G59920	0.5953832191066322
AT1G19020	AT4G20830	0.5953755422938606
AT1G31290	AT3G43920	0.5953515264834223
AT1G30790	AT1G30890	0.5953260065320286
AT1G31817	AT1G32990	0.5953081762239967
AT3G57870	AT5G13930	0.5953074586209948
AT1G32070	AT2G20340	0.595293988266723
AT1G66580	AT3G49100	0.595286238915338
AT1G28130	AT1G62810	0.5952686776049968
AT1G65060	AT2G37040	0.5952622362052593
AT1G03190	AT4G14110	0.5952534511119505
AT1G09570	AT3G45780	0.5952450800622803
AT3G09740	AT4G14455	0.5952448186954871
AT1G26530	AT4G28200	0.5952365269608973
AT1G18540	AT4G29430	0.5952362083230661
AT1G08380	AT1G61520	0.5951781711314931
AT1G25350	AT4G34670	0.5951696688812415
AT1G03590	AT3G13450	0.5951665470582139
AT1G27720	AT2G47410	0.5951431664319762
AT1G49760	AT4G18330	0.5951409295905338
AT1G09080	AT5G66680	0.5951263149498398
AT1G56410	AT2G30000	0.5951237457476644
AT1G25350	AT3G62120	0.5951227197621048
AT1G28260	AT4G13170	0.5951067987743086
AT1G23190	AT3G05530	0.5950962290074584
AT1G65430	AT3G46220	0.5950703528312733
AT1G27080	AT1G62320	0.5950453206161108
AT1G77120	AT5G59220	0.5950392603947033
AT1G65470	AT3G46940	0.5950149458797298
AT1G15250	AT3G60770	0.5949851012404757
AT1G54320	AT2G45140	0.5949372962407937
AT1G07070	AT2G32060	0.5949281863070703
AT1G72440	AT4G27010	0.5949244583791881
AT1G47220	AT1G75990	0.5949208887938164
AT1G09080	AT4G37910	0.5949131356807073
AT1G64510	AT5G45680	0.594840535270057
AT1G54340	AT5G60360	0.5948332430661463
AT1G66580	AT2G21580	0.5948307344982563
AT1G12250	AT1G55480	0.5947975317038999
AT1G18880	AT1G22550	0.5947935037982582
AT1G36730	AT5G35620	0.5947720183287695
AT1G69270	AT5G20480	0.5947600789882033
AT1G15250	AT4G15000	0.5947449569590911
AT1G31817	AT2G42740	0.5947345454157855
AT1G70660	AT5G62540	0.5947315866209026
AT1G53690	AT5G08290	0.5947282077186825
AT1G16470	AT5G40580	0.5947251999144005
AT1G17690	AT1G27900	0.5946995587251545
AT1G26600	AT1G69320	0.5946971634593016
AT1G69070	AT2G27200	0.5946831199084847
AT1G55490	AT5G49910	0.59468296177392
AT1G08560	AT1G18370	0.5946596974251339
AT1G24706	AT4G32850	0.5946592835935993
AT1G06210	AT3G12740	0.5946187662832049
AT1G34130	AT2G32220	0.594597330535156
AT1G13950	AT1G77750	0.5945709416582092
AT1G52300	AT4G20980	0.594569549812762
AT3G46780	AT3G57870	0.5945475151474258
AT1G21380	AT1G59820	0.5945464563478815
AT1G22740	AT5G45750	0.594542104888573
AT1G56070	AT3G22230	0.5945303369812439
AT1G23860	AT3G52120	0.594522418539209
AT1G66400	AT2G40110	0.5945217401338729
AT1G20580	AT1G75510	0.5945036412370138
AT1G64880	AT2G19750	0.5944592941692326
AT4G29840	AT5G03240	0.5944554348061535
AT1G56410	AT2G46370	0.594447022846103
AT1G15810	AT1G35680	0.5944400543827851
AT1G47220	AT1G75950	0.5944028262408866
AT1G60770	AT2G35790	0.5944025648738325
AT1G44318	AT5G64960	0.5943695950110875
AT1G75990	AT3G52930	0.5943242197691687
AT1G76600	AT3G07350	0.5942982703364101
AT1G14320	AT1G15250	0.594288151257994
AT1G77390	AT4G29040	0.5942817882390518
AT1G14650	AT2G18510	0.5942612194275092
AT1G69860	AT1G73020	0.594245913736456
AT1G18080	AT5G15520	0.5942401977767324
AT1G78650	AT5G27680	0.5942352839465038
AT1G56110	AT5G18180	0.5942331167621341
AT1G21160	AT3G06680	0.5942173141547943
